ID,DATA_0,DATA_1,DATA_2,DATA_3,DATA_4,DATA_5,DATA_6,DATA_7,label,category,specific_class,scenario,frame_index,inter_arrival_idx
817,192.0,0.0,229.0,79.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,961,4.0
1126,0.0,92.0,68.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,962,4.0
1034,192.0,0.0,0.0,5.0,14.0,6.0,174.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,963,4.0
132,0.0,0.0,0.0,76.0,19.0,11.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,964,4.0
817,192.0,0.0,229.0,80.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,965,4.0
1126,0.0,92.0,72.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,966,4.0
132,0.0,0.0,0.0,76.0,19.0,12.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,967,3.0
1034,192.0,0.0,0.0,5.0,14.0,6.0,186.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,968,5.0
817,192.0,0.0,229.0,81.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,969,4.0
1126,0.0,92.0,76.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,970,4.0
132,0.0,0.0,0.0,76.0,19.0,13.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,971,4.0
817,192.0,0.0,229.0,82.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,972,3.0
1034,192.0,0.0,0.0,5.0,14.0,6.0,198.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,973,5.0
1126,0.0,92.0,80.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,974,4.0
132,0.0,0.0,0.0,76.0,19.0,14.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,975,4.0
817,192.0,0.0,229.0,83.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,976,4.0
1034,192.0,0.0,0.0,5.0,14.0,6.0,210.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,977,4.0
1126,0.0,92.0,84.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,978,4.0
132,0.0,0.0,0.0,76.0,19.0,15.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,979,4.0
817,192.0,0.0,229.0,84.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,980,4.0
1126,0.0,92.0,88.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,981,3.0
1034,192.0,0.0,0.0,5.0,14.0,6.0,222.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,982,5.0
132,0.0,0.0,0.0,76.0,19.0,16.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,983,4.0
817,192.0,0.0,229.0,85.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,984,4.0
1126,0.0,92.0,92.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,985,4.0
1034,192.0,0.0,0.0,5.0,14.0,6.0,234.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,986,4.0
132,0.0,0.0,0.0,76.0,19.0,17.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,987,4.0
817,192.0,0.0,229.0,86.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,988,4.0
1126,0.0,92.0,96.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,989,4.0
132,0.0,0.0,0.0,76.0,19.0,18.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,990,3.0
1034,192.0,0.0,0.0,5.0,14.0,6.0,246.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,991,5.0
817,192.0,0.0,229.0,87.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,992,4.0
1126,0.0,92.0,100.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,993,4.0
132,0.0,0.0,0.0,76.0,19.0,19.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,994,4.0
817,192.0,0.0,229.0,88.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,995,3.0
1034,192.0,0.0,0.0,5.0,14.0,7.0,2.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,996,5.0
1126,0.0,92.0,104.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,997,4.0
132,0.0,0.0,0.0,76.0,19.0,20.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,998,4.0
817,192.0,0.0,229.0,89.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,999,4.0
1034,192.0,0.0,0.0,5.0,14.0,7.0,14.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1000,4.0
1126,0.0,92.0,108.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1001,4.0
132,0.0,0.0,0.0,76.0,19.0,21.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1002,4.0
817,192.0,0.0,229.0,90.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,1003,4.0
1126,0.0,92.0,112.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1004,3.0
1034,192.0,0.0,0.0,5.0,14.0,7.0,26.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1005,5.0
132,0.0,0.0,0.0,76.0,19.0,22.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1006,4.0
817,192.0,0.0,229.0,91.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,1007,4.0
1126,0.0,92.0,116.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1008,4.0
1034,192.0,0.0,0.0,5.0,14.0,7.0,38.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1009,4.0
132,0.0,0.0,0.0,76.0,19.0,23.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1010,4.0
817,192.0,0.0,229.0,92.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,1011,4.0
1126,0.0,92.0,120.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1012,4.0
132,0.0,0.0,0.0,76.0,19.0,24.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1013,3.0
1034,192.0,0.0,0.0,5.0,14.0,7.0,50.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1014,5.0
817,192.0,0.0,229.0,93.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,1015,4.0
1126,0.0,92.0,124.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1016,4.0
1200,255.0,0.0,128.0,0.0,16.0,0.0,24.0,251.0,BENIGN,BENIGN,BENIGN,BENIGN,1017,71.0
132,0.0,0.0,0.0,76.0,19.0,25.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1018,5.0
817,192.0,0.0,229.0,94.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,1019,4.0
1034,192.0,0.0,0.0,5.0,14.0,7.0,62.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1020,6.0
1126,0.0,92.0,128.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1021,5.0
132,0.0,0.0,0.0,76.0,19.0,26.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1022,4.0
817,192.0,0.0,229.0,95.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,1023,4.0
1034,192.0,0.0,0.0,5.0,14.0,7.0,74.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1024,4.0
1126,0.0,92.0,132.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1025,4.0
132,0.0,0.0,0.0,76.0,19.0,27.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1026,4.0
817,192.0,0.0,229.0,96.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,1027,4.0
1126,0.0,92.0,136.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1028,3.0
1034,192.0,0.0,0.0,5.0,14.0,7.0,86.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1029,5.0
132,0.0,0.0,0.0,76.0,19.0,28.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1030,4.0
817,192.0,0.0,229.0,97.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,1031,4.0
1126,0.0,92.0,140.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1032,4.0
1034,192.0,0.0,0.0,5.0,14.0,7.0,98.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1033,4.0
132,0.0,0.0,0.0,76.0,19.0,29.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1034,4.0
817,192.0,0.0,229.0,98.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,1035,4.0
1126,0.0,92.0,144.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1036,4.0
132,0.0,0.0,0.0,76.0,19.0,30.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1037,3.0
1034,192.0,0.0,0.0,5.0,14.0,7.0,110.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1038,5.0
817,192.0,0.0,229.0,99.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,1039,4.0
1126,0.0,92.0,148.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1040,4.0
132,0.0,0.0,0.0,76.0,19.0,31.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1041,4.0
817,192.0,0.0,229.0,100.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,1042,3.0
1034,192.0,0.0,0.0,5.0,14.0,7.0,122.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1043,5.0
1126,0.0,92.0,152.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1044,4.0
132,0.0,0.0,0.0,76.0,19.0,32.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1045,4.0
817,192.0,0.0,229.0,101.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,1046,4.0
1034,192.0,0.0,0.0,5.0,14.0,7.0,134.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1047,4.0
1126,0.0,92.0,156.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1048,4.0
132,0.0,0.0,0.0,76.0,19.0,33.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1049,4.0
817,192.0,0.0,229.0,102.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,1050,4.0
1126,0.0,92.0,160.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1051,3.0
1034,192.0,0.0,0.0,5.0,14.0,7.0,146.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1052,5.0
132,0.0,0.0,0.0,76.0,19.0,34.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1053,4.0
817,192.0,0.0,229.0,103.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,1054,4.0
1126,0.0,92.0,164.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1055,4.0
1034,192.0,0.0,0.0,5.0,14.0,7.0,158.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1056,4.0
132,0.0,0.0,0.0,76.0,19.0,35.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1057,4.0
817,192.0,0.0,229.0,104.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,1058,4.0
1126,0.0,92.0,168.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1059,4.0
132,0.0,0.0,0.0,76.0,19.0,36.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1060,3.0
1034,192.0,0.0,0.0,5.0,14.0,7.0,170.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1061,5.0
817,192.0,0.0,229.0,105.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,1062,4.0
1126,0.0,92.0,172.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1063,4.0
132,0.0,0.0,0.0,76.0,19.0,37.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1064,4.0
817,192.0,0.0,229.0,106.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,1065,3.0
1034,192.0,0.0,0.0,5.0,14.0,7.0,182.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1066,5.0
1126,0.0,92.0,176.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1067,4.0
132,0.0,0.0,0.0,76.0,19.0,38.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1068,4.0
817,192.0,0.0,229.0,107.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,1069,4.0
1034,192.0,0.0,0.0,5.0,14.0,7.0,194.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1070,4.0
1126,0.0,92.0,180.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1071,4.0
132,0.0,0.0,0.0,76.0,19.0,39.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1072,4.0
817,192.0,0.0,229.0,108.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,1073,4.0
1126,0.0,92.0,184.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1074,3.0
1034,192.0,0.0,0.0,5.0,14.0,7.0,206.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1075,5.0
132,0.0,0.0,0.0,76.0,19.0,40.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1076,4.0
817,192.0,0.0,229.0,109.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,1077,4.0
1126,0.0,92.0,188.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1078,4.0
1034,192.0,0.0,0.0,5.0,14.0,7.0,218.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1079,4.0
132,0.0,0.0,0.0,76.0,19.0,41.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1080,4.0
817,192.0,0.0,229.0,110.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,1081,4.0
1126,0.0,92.0,192.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1082,4.0
132,0.0,0.0,0.0,76.0,19.0,42.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1083,3.0
1034,192.0,0.0,0.0,5.0,14.0,7.0,230.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1084,5.0
817,192.0,0.0,229.0,111.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,1085,4.0
1126,0.0,92.0,196.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1086,4.0
132,0.0,0.0,0.0,76.0,19.0,43.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1087,4.0
817,192.0,0.0,229.0,112.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,1088,3.0
1034,192.0,0.0,0.0,5.0,14.0,7.0,242.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1089,5.0
1126,0.0,92.0,200.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1090,4.0
132,0.0,0.0,0.0,76.0,19.0,44.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1091,4.0
817,192.0,0.0,229.0,113.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,1092,4.0
1034,192.0,0.0,0.0,5.0,14.0,7.0,254.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1093,4.0
1126,0.0,92.0,204.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1094,4.0
132,0.0,0.0,0.0,76.0,19.0,45.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1095,4.0
817,192.0,0.0,229.0,114.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,1096,4.0
1126,0.0,92.0,208.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1097,3.0
1034,192.0,0.0,0.0,5.0,14.0,8.0,10.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1098,5.0
132,0.0,0.0,0.0,76.0,19.0,46.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1099,4.0
817,192.0,0.0,229.0,115.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,1100,4.0
1126,0.0,92.0,212.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1101,4.0
1034,192.0,0.0,0.0,5.0,14.0,8.0,22.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1102,4.0
132,0.0,0.0,0.0,76.0,19.0,47.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1103,4.0
817,192.0,0.0,229.0,116.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,1104,4.0
1126,0.0,92.0,216.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1105,4.0
132,0.0,0.0,0.0,76.0,19.0,48.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1106,3.0
1034,192.0,0.0,0.0,5.0,14.0,8.0,34.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1107,5.0
817,192.0,0.0,229.0,117.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,1108,4.0
1126,0.0,92.0,220.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1109,4.0
132,0.0,0.0,0.0,76.0,19.0,49.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1110,4.0
817,192.0,0.0,229.0,118.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,1111,3.0
1034,192.0,0.0,0.0,5.0,14.0,8.0,46.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1112,5.0
1126,0.0,92.0,224.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1113,4.0
132,0.0,0.0,0.0,76.0,19.0,50.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1114,4.0
817,192.0,0.0,229.0,119.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,1115,4.0
1034,192.0,0.0,0.0,5.0,14.0,8.0,58.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1116,4.0
1126,0.0,92.0,228.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1117,4.0
132,0.0,0.0,0.0,76.0,19.0,51.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1118,4.0
817,192.0,0.0,229.0,120.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,1119,4.0
1126,0.0,92.0,232.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1120,3.0
1034,192.0,0.0,0.0,5.0,14.0,8.0,70.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1121,5.0
132,0.0,0.0,0.0,76.0,19.0,52.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1122,4.0
817,192.0,0.0,229.0,121.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,1123,4.0
1126,0.0,92.0,236.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1124,4.0
1034,192.0,0.0,0.0,5.0,14.0,8.0,82.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1125,4.0
132,0.0,0.0,0.0,76.0,19.0,53.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1126,4.0
817,192.0,0.0,229.0,122.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,1127,4.0
1126,0.0,96.0,0.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1128,4.0
132,0.0,0.0,0.0,76.0,19.0,54.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1129,3.0
1034,192.0,0.0,0.0,5.0,14.0,8.0,94.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1130,5.0
817,192.0,0.0,229.0,123.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,1131,4.0
1126,0.0,96.0,4.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1132,4.0
132,0.0,0.0,0.0,76.0,19.0,55.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1133,4.0
817,192.0,0.0,229.0,124.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,1134,3.0
1034,192.0,0.0,0.0,5.0,14.0,8.0,106.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1135,5.0
1126,0.0,96.0,8.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1136,4.0
132,0.0,0.0,0.0,76.0,19.0,56.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1137,4.0
817,192.0,0.0,229.0,125.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,1138,4.0
1034,192.0,0.0,0.0,5.0,14.0,8.0,118.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1139,4.0
1126,0.0,96.0,12.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1140,4.0
132,0.0,0.0,0.0,76.0,19.0,57.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1141,4.0
817,192.0,0.0,229.0,126.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,1142,4.0
1126,0.0,96.0,16.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1143,3.0
1034,192.0,0.0,0.0,5.0,14.0,8.0,130.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1144,5.0
132,0.0,0.0,0.0,76.0,19.0,58.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1145,4.0
817,192.0,0.0,229.0,127.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,1146,4.0
1126,0.0,96.0,20.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1147,4.0
1034,192.0,0.0,0.0,5.0,14.0,8.0,142.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1148,4.0
132,0.0,0.0,0.0,76.0,19.0,59.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1149,4.0
817,192.0,0.0,229.0,128.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,1150,4.0
1126,0.0,96.0,24.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1151,4.0
132,0.0,0.0,0.0,76.0,20.0,0.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1152,3.0
1034,192.0,0.0,0.0,5.0,14.0,8.0,154.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1153,5.0
817,192.0,0.0,229.0,129.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,1154,4.0
1126,0.0,96.0,28.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1155,4.0
132,0.0,0.0,0.0,76.0,20.0,1.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1156,4.0
817,192.0,0.0,229.0,130.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,1157,3.0
1034,192.0,0.0,0.0,5.0,14.0,8.0,166.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1158,5.0
1126,0.0,96.0,32.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1159,4.0
132,0.0,0.0,0.0,76.0,20.0,2.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1160,4.0
817,192.0,0.0,229.0,131.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,1161,4.0
1034,192.0,0.0,0.0,5.0,14.0,8.0,178.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1162,4.0
1126,0.0,96.0,36.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1163,4.0
132,0.0,0.0,0.0,76.0,20.0,3.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1164,4.0
817,192.0,0.0,229.0,132.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,1165,4.0
1126,0.0,96.0,40.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1166,3.0
1034,192.0,0.0,0.0,5.0,14.0,8.0,190.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1167,5.0
132,0.0,0.0,0.0,76.0,20.0,4.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1168,4.0
817,192.0,0.0,229.0,133.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,1169,4.0
1126,0.0,96.0,44.0,248.0,96.0,32.0,32.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1170,4.0
1034,192.0,0.0,0.0,5.0,14.0,8.0,202.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1171,4.0
132,0.0,0.0,0.0,76.0,20.0,5.0,12.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,1172,4.0
817,192.0,0.0,229.0,134.0,10.0,0.0,0.0,2.0,BENIGN,BENIGN,BENIGN,BENIGN,1173,4.0
